from_acct,from_acct_type,to_acct,to_acct_type,is_self_txn,txn_amt,txn_date,txn_time,currency_type,channel_type
0257ddc25aca61b8e86d64e69f458b61f2c4b72310d05dbdf9fc9b6294539f5c,01,b88a4cc0cbbd38ee0ad6364a619bb19b3fd43a903320272fc879de466d51106b,02,UNK,2050.0,59,17:05:00,TWD,03
3cb4438f7719876f26b1721b92eb89b690ec0038fab306f06a4daf9d66ec7448,01,1fcb00d040da56cbfe5855b046b93de71335f26e9bc86a9c0e9b5a2c0effc6e6,02,UNK,1050.0,5,16:20:00,TWD,03
a59adb6c5b5cefa22962a4b704e30768c0c7c1111d455b584570c298609373fa,01,d6e8b88a8147abcbae9702d22e91554df0d1c02f071e43fecbff19f758ffc8d8,02,UNK,305000.0,106,12:40:00,TWD,04
c427de999d7404f995c6db8c5e18717a1cf4c5d9a04cb4c1f49747d39b9b2a11,01,a16b2cfacf4081b5b32cb6087929e56f0db1bfa5a5a3d570f792d1a605a7e81a,02,UNK,50500.0,100,00:55:00,TWD,03
bc2b0e12fb0a1412c58b8d58ad92f2851c876f638c8143258c58cdee0f746628,01,e0df7b47213801ec34b20bf4f86ba7d33bf628169961d77720533a66f52ccb2c,02,UNK,15.0,23,07:50:00,TWD,UNK
02d031b4c7182b98e176ae9ca6505c08468e800f74b581885f2fa4b177179079,01,ce6cdcfa81cd67b0916fb356dc9e3ff5f16e9e6033dbd8813c62723d46033d80,02,UNK,2050.0,89,23:50:00,TWD,03
f98ff292e9036e0d652990e74ac41638dd83a4df2f7eae45e3528b49aac780e8,01,da398a62757fe00a9a4de88b1e269ce7ab6b8c6f19d537ac89e421afd049cc37,02,UNK,1750.0,10,15:00:00,TWD,UNK
495a8d1d9d53d7df8dbda76830035d60e2889f478ebd35ee61e1ddbdbfe13e1c,01,8c56620e880a96ce12fc6f884b8bb311ddfe48ae88d53947f8eec79c35bfc15a,02,UNK,715.0,56,21:10:00,TWD,03
08f3462c50fd49007913d30c640ac50415a76ea568a3166ea1c25006ef3804b4,01,8d430457136733ec2f2d314514b420f6cfa2ea4fa9272ab707a3167757ea4eb5,02,UNK,55.0,103,13:50:00,TWD,UNK
d4ab66d18c9b46e33023c329ba2b1767ae2917ea5e42128249b78882b18306d1,01,58826949e90798a842358807b59b727ce3546938ab1662cc677a6468cfb32b98,02,UNK,195.0,62,11:35:00,TWD,03
9ad8e9d389f6118f6a0cff07654eb9762779192ae1ff166bcd7bbb75da60cc1c,01,aa5a296c3719a7b250ccf5f0d720a55a79c307632e01d69e83076d0b1479e52a,02,UNK,5050.0,58,21:50:00,TWD,03
5ead2cf99ae494c90ec512bd321cebee2270d466f3dca1b632fcc68505d4e174,01,f3e78ecb7d362c8658194c80f231dd559c1be0d5ebb706d257dc8d85301ef46c,02,UNK,5050.0,57,18:00:00,TWD,03
b90e84848a6b596af7d0cb4367c5fdefc37f2ca5058bed6390e4de0c64e743aa,01,2bd3b0cb10c45ee279a3bfe7c0b4cb7bec871df93cbf3f2e9d83ad61c90a44a4,02,UNK,17500.0,66,19:40:00,TWD,03
e20b67d4313cb5f2080697ec9b02e0f5b7d1fadd5cf88a70cc03109c5abc83d0,01,961e402fa9050883c7892c878eafbdd0243e9a9dff0c359cba1b213a1d61ad72,02,UNK,15500.0,89,15:15:00,TWD,04
46df2a8bef0daede6f03032875440a3ca9e8ba9c2c5acce5880afe2e9885141f,01,c6f6e1840875d32342efc5a73756292dc6fe2f54fe697a94cbe1f4bd6ad849ce,02,UNK,21500.0,5,08:55:00,TWD,03
b9441657cf0387bdce37fe4992adb2a8c6407cfcfdc356e2595554f76028eeae,01,5973428707b222b78c28d57e83f92de6fca201058b31039de5708f40b78df931,02,UNK,385.0,16,08:35:00,TWD,03
d2b8401fbf8adf301c97e5b8b4f046e493f598cb3d56e7620e7f314a8834d77b,01,22fa3460cf598b375e4defaf4b3fb08d889365b3d87d1d7cbce5060d6f2d342b,02,UNK,30500.0,7,13:10:00,TWD,UNK
e6e4f68b9e93a34a3af2edad50542c6bfa40c53e51c6392eec168dfc9c1dcfdd,01,efa497d5a4f23bb9a98f4f59748aa607fbb016050700589d519a671f4e9dfc73,02,UNK,16500.0,17,12:05:00,TWD,03
49801251bc33c7da72607077d03b9c8297860347d296f1e7d6d4355a6fb866c0,01,959ecda9a5a1ea17322f7d070a7565e40e92e87c538cef5d863cb8ec0de76c19,01,N,16500.0,61,19:20:00,TWD,03
30d9e72a4a510e505bc3f701b64256f854c8de342ffd665178706ac053cc6cbb,01,981e42610eec21ba90cc2d2b3dd6badfc7e7b0a0432efc7d391cb4dd9019cb44,02,UNK,1050.0,8,11:30:00,TWD,03
249d07f4f915216c08cb37f70ecd5a3e5afdccacfbc40c7ed84c5f30b27b3e36,01,da009c15de3c138bfed59f90b340ef48a9088268160734921688109ecff41c4f,02,UNK,22500.0,7,14:00:00,TWD,03
9b601d94addc43b8107fe34e772fad4852c1a3bbce4887d86789d84bfa00a114,01,6db1b8ceb0e279473bd1666c2ecc63c8749ac5252f7d8bec01d18b457c4bc36a,02,UNK,50500.0,61,13:25:00,TWD,03
0d4bd83c66ef37072fa350c8c207523a988d8b2cbd4c4c5b42c7f82a7faab7e8,01,7a9f5ef8127596975f2741c166f80511f2b155a56f10dee1adfaf4eb369f6e0c,02,UNK,1050.0,39,12:50:00,TWD,03
77a16a47209b6f55a165bf5d1d14c51fc50c708d78786a6b4cb6a7ac87677064,01,f331f09891023827a272c52bee54222b833d8cfcd9f349d1af80ea4d74b767d0,02,UNK,4050.0,22,21:10:00,TWD,UNK
fee56a73830e62ccc91f86974aa93871b468d86ba60eb49c9b9af4037fbb235a,01,06a78e6d24c10c49d1fe749ae4f194f36cda457d627b0537eedde6ffca6e6217,02,UNK,4250.0,59,22:25:00,TWD,03
ef04875dfa1a777493eca4ca8775f91704aa2ecbbc783443b4c0aeeac120414b,01,4c224cd478a34954eb4b67e7d74897b28eba279d6f444f740d20827947139e42,02,UNK,6750.0,58,19:30:00,TWD,03
b69cb2f99f2479dafa1c5ab02932b932c99c6d1a46d039045e39d7d6ca0c3b32,01,b4d7d4c96809c8190a32125d8a11c378eb6a1d824b39b0c4c611a96c3c8b7895,02,UNK,2050000.0,92,09:25:00,TWD,04
8ddadb03a30aca1d7dba1fffae545dc1d9b8f63cd80512b16824b5772bdd9ea3,01,0f22835e0e6bb7f15d69118020f1eafcc5b5b3b21deba13f7a9cbb3978213884,02,UNK,23500.0,5,21:35:00,TWD,03
75e898136f98a07340f39ddbbe4b76165d8f5508f09c2c3ee911489c67b8d206,01,296490293c852ee3d897661eab28a4acf1222d5678e6296903a00fb626602558,02,UNK,37500.0,5,18:30:00,TWD,04
b9441657cf0387bdce37fe4992adb2a8c6407cfcfdc356e2595554f76028eeae,01,3561858ed57df2e6eae00e0301cad5d34553f85b52d926fc0e2533e2193289f0,02,UNK,2050.0,14,18:00:00,TWD,03
a0d645682c2be6598d0740a867bd7c28b1bef0be6c8cc44701d8ece5488f7371,01,7ea95cf1303efd286fd2e33959cf0b876104faa0c8fa9432c7332e69da5145e4,01,N,1050.0,54,13:20:00,TWD,03
60e7c137dff3edde690e1176bb5b9c8e21074eafd5c90ae03a6374b5fa26ce4c,01,ec679b9e4dfd2a5d1e521a6be4aa5955da6cfdabcc1f7d41efbc99baecc8cf19,02,UNK,675.0,43,23:05:00,TWD,03
ea4ed4ffb43557bf7a2970794c92bae1b8d226e65b2f49de8746da71acb25b1c,01,1bfa317b28f65de3b402070e276e6dbf7371319b9a108c7fa6ae67e9ca252583,02,UNK,9750.0,83,21:55:00,TWD,03
1aebf345d228c9812be80504b055d15295df9483f138208e3d1890ae29dfbe5a,01,d5a10efb9003e3803ed97188f7970cfe1ed40e8392c2173d7f241a7c88077fdf,02,UNK,5050.0,39,13:15:00,TWD,03
389086ee54d25a91d4e798d92956c1282a9a5320e595008d80a3a4ff4df45b64,01,d429a4abde171ea3922f952a251961b3fbb95eae7cef53166f33d5013ad59b8c,02,UNK,10500.0,10,15:55:00,TWD,03
bf5657beff4aec76b96686d8dbedc4d03331a69077b09262fb976fd2a92aca0d,01,e08bb887eefc33b401e20438471421e921fde9a88200ac7dd44ced1c1daee3ca,02,UNK,3050.0,6,15:55:00,TWD,03
4862209bfd0ecac4e8bb676e6a0d80e92b8ca77214b6dc82e7103e30672d0bbe,01,0edfb6f34d8c994a567e5e5230962c34e3ef6343b9f3ca769104fb484a3ddb91,02,UNK,105.0,106,00:55:00,TWD,03
77a16a47209b6f55a165bf5d1d14c51fc50c708d78786a6b4cb6a7ac87677064,01,e53aa93aa73ea923408e7f656744dc7a771790040961ae20488903e5fbda31f4,02,UNK,1050.0,12,19:50:00,TWD,UNK
af1e8d4ec748c381c827dda25c25a2fc7093156ce943f80892eff0d737c8c5bc,01,c6035bebd3c4ce891162c6642df576b0db94ccf205245d0eae15e7f2d254ec17,02,UNK,415.0,53,12:15:00,TWD,UNK
8a986c8022f566c60780c428a9bcd1adc13c1ba8b0320bbe032541ab380f218b,01,e25cc186cece958990f565ce5c045b797a0c9b93cd81027a0c9956aa4162bb22,02,UNK,46500.0,62,19:00:00,TWD,03
515f20350cfaecef962eceb0174c454919da2a42efa2802b6eeee5a9a5c35299,01,a2ec4a5ffa71a4c2cd945c3652ed54a56ded787a9e9ace3a71092658e2b7aa04,02,UNK,145.0,18,17:35:00,TWD,03
256ca8108e82e4e8dd97af6e317ed74980f2a60545501aceba171fda81b40795,01,13e92fca92542fefcf820462891ae96a26ec3f5b0134396fa52a6c5e3aa267df,01,N,20500.0,52,23:20:00,TWD,03
523945c85dc483f6a6c466cd88250f6f4ddf4721f1144423ec3db23b04461d3f,01,442db4fdbd3121abcc72a860eca147b16ac2c313ba5291cff6ec8ee08d12a010,02,UNK,15500.0,53,22:40:00,TWD,03
2d8e44002911409027d632df2b36a4d08eb2445234b444d48744236778b45abc,01,0a6327ab4f17dd48b6706151a9ffe92aabaf46b9b55b46b99d0468860208d9c8,02,UNK,105.0,25,11:20:00,TWD,UNK
ea58ea0ef4f2dfaba2668b9f551a55845a9d7872a9b6666c43d3c36b1b67159c,01,555c4a57704df7745a397773e7faac308c08a2afa08e460c1b44947b8777ac95,02,UNK,8550.0,77,22:00:00,TWD,03
e4b8195902a1853d215ac612f77c6118a828fbaa6fd45aef140cb14a9e93dc90,01,65b37cbad303a348d039c268abcc823fc088e379ab7f93c8c9c53e6e38b3ad22,02,UNK,2850.0,14,21:20:00,TWD,03
9ad8e9d389f6118f6a0cff07654eb9762779192ae1ff166bcd7bbb75da60cc1c,01,83d4ed96cab74a597a0d62fb21333d93706e9cb7eca081a2e1888b26c7d1207f,02,UNK,13500.0,70,19:05:00,TWD,03
4d9a47c792f9985f5caddcafa472990f73b3f6ba3a5ea369a0233c20e22b8de0,01,c5fb415c484c38341cc24e39bf3b3f0bb2edc735e8bd30f214002133e6ece426,02,UNK,1050.0,51,06:55:00,TWD,UNK
fe84e0ba8a0807ec3c3f1b803ed1f7d8be3927d7509cdd79c9ff56a8e46b6f83,01,4d77b6258a20b21e2cf7a4eeea9ff056b57b9af589c8fb234c5bb9c791c8ae0f,02,UNK,5250.0,19,23:15:00,TWD,03
3c3ded5a50ec7682882761bae14bc1cedcd556eec766a0ad9f567bd6cd8e91e4,01,3b39b72f2d4338dfb70425871fdbb8dfc8dd93837d71bd787adffc3290c26f92,02,UNK,145000.0,107,14:55:00,TWD,03
a1eb09567740ff3707a823920caef2e037b332215351e1d5e42ff6acfd144730,01,ff47de8c9d08b2370f992787b034db26a48bec0eb601cb9a7f2d185e869b65dc,02,UNK,10500.0,29,19:05:00,TWD,03
d3774b63940fcb24fa9991b5ac8933bf2f88a9b8c203faf8a006b2edfc9ad253,01,adfc98acf6ea4450528fce07c57171384390f87b5495a48e493d64d99411ac42,02,UNK,3050.0,69,09:45:00,TWD,03
a1eb09567740ff3707a823920caef2e037b332215351e1d5e42ff6acfd144730,01,d7c3c41d36fb2af0b25d4728fb835a8cd1d97f5dc6ad4d9190e5482daa797d1c,02,UNK,275.0,23,12:50:00,TWD,03
4ec89280a9c1f6ef52836fddb975a6128f95ce12a0c6cbada71bb04b62b0b8f9,01,0e2ac5917ab04e1d786371e6569d13c064b9445fa89b2e514b0098ecefaf8e34,02,UNK,455.0,23,00:35:00,TWD,03
0d4bd83c66ef37072fa350c8c207523a988d8b2cbd4c4c5b42c7f82a7faab7e8,01,edffb9b70f4a755cdf454ea4b2a9f440815d6883d74d14fb47c4f04221622b46,02,UNK,4150.0,19,05:55:00,TWD,03
854e49117bb4668a22167beb081afbd9b2c9d32695ef3132632f7281b0cf7f63,01,4137991902df4a6da783ff32d26904da369fa5856c931abac9d2e12de1812040,01,Y,2950.0,16,13:15:00,TWD,UNK
5e2fb910c32a01420f7faaaaceb927a3b6271816ac57cee25b61be32535098f9,01,c8abf8472856afacbccfb0f6aecb5b605265eaf93f33f45d195f439f8f169e55,02,UNK,25.0,53,04:05:00,TWD,03
8b28cb2c30e78165bf13c5ac5d91c8dbc20c11a1e377126807035b723224a5f1,01,258cff065182e7b886b5806c22cb0c8157ee49c379a624d7432a681c1ff1b5ef,02,UNK,1050.0,16,19:55:00,TWD,03
7450c4ad0e4fac9984805299c4a52063ae1bd7efad8b3a7eb938c32a1998ed5d,01,ed7d7358a7ccd1e37e52694df7d7f3c79715a6d092bc5ee3db50a9f22b5c75ba,02,UNK,1050.0,60,06:15:00,TWD,03
4d9a47c792f9985f5caddcafa472990f73b3f6ba3a5ea369a0233c20e22b8de0,01,e4fee762e23807a571f3d19bc81afc5a08ab36b0612d4b5d7cbc5d92f20bcdfe,02,UNK,1050.0,74,20:05:00,TWD,UNK
b90a5a342694a87e47e82f4a80532b1052a1e109879aa594ae8315b2c0428bf2,01,76f964005eb957c70b2d5d42b5215be026690e9e886bfa2d6103e5e031735eaa,02,UNK,715.0,2,06:15:00,TWD,03
f5c955df5dde5872e907b111123c60521f8e3f96d0b11ed79c5f526d00772ebb,01,054b1498e2cd30749d4cb071ae8652df1061b6b15930f29074ba1b894d4f37c9,02,UNK,5450.0,44,18:55:00,TWD,03
d3774b63940fcb24fa9991b5ac8933bf2f88a9b8c203faf8a006b2edfc9ad253,01,7f130afa5a909e8f42eecca5a75d6b75055c4e978a49b65a1d8f87ddef8544b8,02,UNK,4050.0,101,20:25:00,TWD,03
0d4bd83c66ef37072fa350c8c207523a988d8b2cbd4c4c5b42c7f82a7faab7e8,01,1facd62c4fe58f9d86d6fe434b76a94b8252e0825b2a02bfb79b04deb4ac85c5,02,UNK,1650.0,19,01:15:00,TWD,03
0d1ae94a08eeda8e31cc45a5b48edcdcf87c2f925d0fba727b8c6abf2d17ada1,01,cdc5bec130015c830c59e10d3196483c42d99f5fbc5e4e0f522d52e24ece584b,02,UNK,4050.0,70,20:45:00,TWD,03
b93c3ab8bcf54c59dda4241e85764a835fd61237ed03c54f09a23b8da986e1d9,01,a4e337b629d0c3957904373c18cd97ce8eef7a2d78814dfaecc40c2424653308,02,UNK,3050.0,7,07:35:00,TWD,03
b93c3ab8bcf54c59dda4241e85764a835fd61237ed03c54f09a23b8da986e1d9,01,cd0b6ffda26737713b2c6eb3ab597b5379008f89a704222266dc1410fc85f5ec,02,UNK,1050.0,70,17:35:00,TWD,03
67b88fa53847d5a1e1111cee6e454f0277a56439e4720f7e2f7832a71ef624bf,01,236a0757ec892fe81a341fbd91d373fcff8e0f7a9ded202f4e7e32743636c959,02,UNK,295.0,21,16:50:00,TWD,03
fe84e0ba8a0807ec3c3f1b803ed1f7d8be3927d7509cdd79c9ff56a8e46b6f83,01,07785cd42fa839df2acd4ed38455fbe420e9192c6b75dd8fd7e7154dc3de48aa,02,UNK,6950.0,66,21:20:00,TWD,03
b46034c61a700a4df738e203b43925208ba91a7a223846bdca8c763758906045,01,0a3338ce104a384f4389204039c8181ab739948b3087775e029f455892e248bd,02,UNK,1550.0,39,14:00:00,TWD,03
3ce017f8c8e51a64ee6416ab8503bd10c1ba255e55fbe683bee10cd704c99272,01,d8f1cb2a04da61a543eadd48a6023299a57b1f6e0500660e1207fc1f8e6344fa,01,N,5050.0,40,19:50:00,TWD,03
33a407aac89c4643defc395f229fce9f2a79adca14c39184a6a58312c3921976,01,44dd78e99d8a0122005d59fbee3df6afdb7a2aa817f32ec598f9343f9db12f7f,02,UNK,30500.0,37,22:10:00,TWD,03
e6749cd773f3a3524869a33fc27ebe03e46b06333d081667288d6c497173ca74,01,45e407737b85f0107ddd3271439367bc7d16e1b3ed7094b1b3c647d0718e5600,02,UNK,615.0,22,18:45:00,TWD,03
7450c4ad0e4fac9984805299c4a52063ae1bd7efad8b3a7eb938c32a1998ed5d,01,59a37f4d1f099113b086f577287ad3a6b05a8df1b5fa4acfb2d633ba55e55ba6,02,UNK,1050.0,6,17:05:00,TWD,03
c250c14acf9e2f2c3d6ae2cc25359280164972fc27702983d284e0624fc5d693,01,d71ccc8dc5a81185ef42b981f89c2349ec874cd7758b3032b39a47d20e382a04,02,UNK,815.0,71,18:55:00,TWD,03
f3e219c11466842c264cc88ae00a237ce2d89f3f64e2d07a26722fe29396319e,01,279724fa78bdddaf115106eb99c622b5e7e7352278b62726c7a36e92586eeeb6,02,UNK,3050.0,63,01:25:00,TWD,03
a1eb09567740ff3707a823920caef2e037b332215351e1d5e42ff6acfd144730,01,5638b351d87ffdea4f75bd73ab71a3e814d9a8a0c5012787eaf65ea2c0be2b13,02,UNK,18500.0,8,17:30:00,TWD,03
0c25f276d7cfee8ed48b48babc91fa13835c638ea6745f4e7a4c6e54cd44b051,01,23f0d1a859946967ec0f74fe46b555c6d8ef6774c8662462dfd753db96428701,02,UNK,25.0,26,21:45:00,TWD,03
c77453c83e80463c73cc0881d8f9b9071394de688d524f6b33299c03559a5c37,01,ecb3a8916705454be791ce37a5d2c6dba692f600a6fc7f74f5829d1ebc550c8a,01,N,2350.0,108,10:55:00,TWD,03
62b6eab0e3a994e8fc78fb0426dbb75baaa955d5ce083fd3f0e44c08e29f9c86,01,6f60a0f03f43f5398b785c7da8e9ca5d8326d0a9cd2d46757a013b96b524b4e9,02,UNK,7050.0,18,23:40:00,TWD,03
85a4bd41a427ee54845ff78374009963d791bfa4ad3c88252a03998ec7d634b5,01,1f3b7ee81bb57c4517edfcf0453cc03066c9937d089b3cf585ff86ce92f0edfa,02,UNK,10500.0,13,22:00:00,TWD,03
d3774b63940fcb24fa9991b5ac8933bf2f88a9b8c203faf8a006b2edfc9ad253,01,b74a09577a4344b3c84df1aeda4bd3ad53b6c64b25ce9055e524f47eade785c1,02,UNK,2050.0,68,16:45:00,TWD,03
5ead2cf99ae494c90ec512bd321cebee2270d466f3dca1b632fcc68505d4e174,01,f3e78ecb7d362c8658194c80f231dd559c1be0d5ebb706d257dc8d85301ef46c,02,UNK,2050.0,57,15:40:00,TWD,03
3af8e8b24e67dfe248849f12f025ba57598464504f8683b7a371ba80dc9bc702,01,2ed59c8277e5fe147baa1aef6f4fcdcde6129666d4a65b38ff877f00d0806e3b,02,UNK,345.0,30,18:40:00,TWD,03
7ed01ab8b7bb2e1789dae0431289394f25e83f02e8b3c51d6e515227733cced7,01,feaeb21c12af880265832939ed735d295ffb3d4fd7f0c7847b327257ff8ea795,01,N,5550.0,66,15:15:00,TWD,UNK
495a8d1d9d53d7df8dbda76830035d60e2889f478ebd35ee61e1ddbdbfe13e1c,01,d1361ce6b6fe000bc33e6db65a466bb97401bf36d1373a9af3301cef3c9141f0,02,UNK,2050.0,12,19:20:00,TWD,03
7450c4ad0e4fac9984805299c4a52063ae1bd7efad8b3a7eb938c32a1998ed5d,01,959363e3ae7067dc5cb2f79691343ab9adc718d9149a8107768e8dfd0c6d890f,02,UNK,5050.0,18,21:25:00,TWD,03
a1b587783f88203d0d76198a62996d87c14318a984b4c210a4b0b718788863ea,01,0e8f62773f3e41e5af52959255ba7ce779c96b1d931e48dcf4c1ccdfd149a66d,01,N,11500.0,103,15:50:00,TWD,03
a1eb09567740ff3707a823920caef2e037b332215351e1d5e42ff6acfd144730,01,ae2e87a2cf2fc45d964b41801654880a4af140ef96896510730494a61812cc4e,02,UNK,1550.0,30,07:15:00,TWD,03
a16dd859b0e689a4727439196e7f74d55962ba06189773e09065e0ab11474829,01,48a3949824108efbb01ce8d4f4bc5a52b11b84b1392f2fc33311cd0ee0859a7c,01,N,3050.0,92,06:20:00,TWD,03
e20b67d4313cb5f2080697ec9b02e0f5b7d1fadd5cf88a70cc03109c5abc83d0,01,2633bc39c21036df434a98d812c86ccc38b516030c87f5677ae2471c63afda36,02,UNK,8850.0,15,14:20:00,TWD,04
3e4446611b8d8c05712750f28a5e92ec73ab9b9fa71f5270506f81661597d89b,01,c3bf680bb7e4893afdc8c96744f1ecf3f09a0d46bee136fa0acd6d38d2f9b042,02,UNK,6050.0,66,18:25:00,TWD,UNK
f8188e589b036da5e9f4578e145f7291439e3a069cc681ffe917169b01a8316e,01,e6458986cef92eba12c05f8dfbf7005bde889d6aec5eb16a2a350ac6425882f0,02,UNK,3750.0,37,15:05:00,TWD,03
e20b67d4313cb5f2080697ec9b02e0f5b7d1fadd5cf88a70cc03109c5abc83d0,01,50de1735692da23b1752e030dae6f8a2f991d623062f2007effb51568cb354e6,01,N,8150.0,18,17:25:00,TWD,04
3e4446611b8d8c05712750f28a5e92ec73ab9b9fa71f5270506f81661597d89b,01,30a94ced5473bc71c753e7742197bfa555402c095ea7048d475f83b38226d614,02,UNK,20500.0,70,06:30:00,TWD,UNK
408753c48116c077cfdc29fdc706522cff6e821528f5b1a10107b1e9cec4134f,01,4122651bcd18bdced35f0f6f0e1604439a26f57900ba566f15c6293466e7c823,02,UNK,5050.0,16,10:50:00,TWD,03
0d4bd83c66ef37072fa350c8c207523a988d8b2cbd4c4c5b42c7f82a7faab7e8,01,222382f395075b4fa2f725be407c20001f8cb229375662333a028d0ed716aa84,02,UNK,2050.0,9,11:55:00,TWD,03
495a8d1d9d53d7df8dbda76830035d60e2889f478ebd35ee61e1ddbdbfe13e1c,01,4cbbfa669fa27dd1fba4cea0e19ac8786fc206707a88274517fb980e031b8822,02,UNK,3450.0,13,11:45:00,TWD,03
d5f69cfcde71bf4da7171cc87f5288e32162bfb99ceaa2469131a24642f5d195,01,8767c9606875c88f61fbba4a3e432053c27dcdd11d51650b692c3cfc95a196b6,02,UNK,1950.0,3,15:45:00,TWD,03
0c25f276d7cfee8ed48b48babc91fa13835c638ea6745f4e7a4c6e54cd44b051,01,05c8c6d3ae959cce6e528a3867b065443850ea455bed0f48751c94bcf9150eba,02,UNK,45.0,21,12:40:00,TWD,03
1d08b081f8e4ea3ee0f59d2ac12f98d5b3da313c29dc490712c91811d03117c4,01,bd481b2e03ba754c4a5ee1bf4fe110f904092f6177c812c178502d2eea483603,01,N,1550.0,34,20:50:00,TWD,03
5d10928502d99b3a1decb5d783f61db6e7275ffd5c4f961a5b70b1d067df5ef9,01,8d430457136733ec2f2d314514b420f6cfa2ea4fa9272ab707a3167757ea4eb5,02,UNK,115.0,58,12:20:00,TWD,UNK
468d9dbed77e7f236ccd6a41c5f104d459fd288a244b7df086439cd354c55d52,01,cb547a96f3ed4d398968497ed8bcea293772eb724271eb6b58d33bff624c8a7f,02,UNK,1050.0,82,16:15:00,TWD,UNK
c250c14acf9e2f2c3d6ae2cc25359280164972fc27702983d284e0624fc5d693,01,d71ccc8dc5a81185ef42b981f89c2349ec874cd7758b3032b39a47d20e382a04,02,UNK,1050.0,72,23:15:00,TWD,UNK
81573b70611fb851a05059ef12cebf1e455aaddc2f5ad2bd8bb5d8925c24f725,01,3da040325329df64235d06a47835b17ca257aa2d4ffcd7278d3998c4bbf8276f,02,UNK,19500.0,36,14:25:00,TWD,03
40ca2dcea2462f906c6749f27f953e9ee1182298464669d01c9127ef054bd045,01,f6cf0708a6763d655ceaf350343c501d00468041d03e8f150582248ae9812cc1,02,UNK,5650.0,50,22:25:00,TWD,03
ebc3fde0f147ba02ec8862fb52525409b984d25fd4c843fa3e1f61b9d72c7c8a,01,6bd22dbcc96298ab5854717113e3c433aee14863c0921cbad14da9f2d8702878,02,UNK,2050.0,21,20:55:00,TWD,03
94e142144098f58486463b09813a93445f55c5a4378178ed9676843eaf7a4df6,01,539c8022492e5a8114ffd3ba754ae7fad993d25b54981fb3ae4afbc86a1e3be6,02,UNK,20500.0,36,14:35:00,TWD,03
69545b7266fce94373d7079651e3d2cd930f11f5607ef49be8119dddabd9e4c9,01,a767421bde0154645c82bdb01a58d824219cb78e7bd7f0a3c5b9583756292541,02,UNK,2050.0,73,18:35:00,TWD,03
fee56a73830e62ccc91f86974aa93871b468d86ba60eb49c9b9af4037fbb235a,01,06a78e6d24c10c49d1fe749ae4f194f36cda457d627b0537eedde6ffca6e6217,02,UNK,50500.0,71,11:15:00,TWD,03
a85e12602edd1214116295e7e0d041da86050eeed1f9f9acaca6879173c7c129,01,80a7f882e15f412eb09a8c049f6973020b6710ade3bca7955cd1b9e8b3e1aad4,02,UNK,20500.0,102,00:00:00,TWD,03
b93c3ab8bcf54c59dda4241e85764a835fd61237ed03c54f09a23b8da986e1d9,01,53cfe743cd3e042b0369537686a6571e6c633a0d03a928500163adb22bfeb842,02,UNK,1050.0,50,10:00:00,TWD,03
5dd91a071677d1ecbb7f2b0cc05d1e482e62cee8430adc069a4dfe8b84c7d042,01,0cdc868338a051ba132c6c02a1937c6ea60a321c2f56503598cf9c1d1cf557f7,01,N,26500.0,89,17:35:00,TWD,03
2639e7a3b177e845407b661271a6548280d070a55280cb2ce154c9d80ad58fd9,01,5092964ed969f67023a024039d6728e8fc74a88a4a8cf6ab4702d9dff98000a8,02,UNK,10500.0,47,00:10:00,TWD,03
c9eea134807a061e8c09a16f257bdf644779549e8dc5986c23202bdd27af0c4a,01,c8504c1f0cc606f3260093446eca9d3cb09f1bf2ab0899b00c3f39bff690a3eb,02,UNK,25500.0,92,07:20:00,TWD,03
495a8d1d9d53d7df8dbda76830035d60e2889f478ebd35ee61e1ddbdbfe13e1c,01,4557a354b6e912d6fee851f89262a68fcf58ec64932a3f2b01fe686d00304c5c,02,UNK,405.0,45,05:45:00,TWD,03
b43457ee5c20345e5757d88cfa31d70c4eeaaa12e25959399f3a51d3f9592989,01,68b1bcb8f069b26f262724c5e39a3fdca54fe8643969d611e5538de35dae9d81,02,UNK,2550.0,40,18:45:00,TWD,03
b1fb0e198a45714a7380267612808a2dd203739efaf622c9de302690169d535b,01,d84a8024c258b171073ac74faf16858713b1db8fca081c2ecda545d52a6498fa,02,UNK,24500.0,18,13:00:00,TWD,03
5ca0d1073424400290b0c74e0f1b4aacabef4506e5357518a2818ddc2fa7ef89,01,99dba9128597244b868b4d3b3e3114f4343865893789e042a011ab85ed3aa91a,01,N,15500.0,6,16:45:00,TWD,04
56643b7798668d433c80f67c7b77178383331a8633716f366ab967e0abfcafd1,01,4a36f899795f8d301b7c2e82eed574d770d8857af089a04a9ec8c532248731a0,02,UNK,1850.0,16,16:05:00,TWD,03
8d3c276001e023f5499e64ed9bc4fc6228d70088fe2abeca18aa902cb1f09008,01,9b10c3ffd8dbc2cfa3491f9ceb048c10d8000df28a892864f6fe1690b48121cd,02,UNK,2250.0,44,11:55:00,TWD,03
5da6462e77f67a2786cf24ea66b7ca0bf89fb6dea480e34699213a8ed7aa03c8,01,f1eb310eecd545de03961f85c661f31b54e9deb859f21c39a4920e40aecbfcb6,02,UNK,125.0,105,11:15:00,TWD,03
db1fb7c151238b5e93272c2876a356923fcd0b04759ea5c51fc1f66388c7b384,01,4885e45d13796c4712db2c7c777237b672c871c07d11b7ff2e37703775ca3cf8,02,UNK,255.0,8,15:45:00,TWD,UNK
